,links,names,ratings,price for two,cuisine
832,https://www.zomato.com/bangalore/ammas-pastries-basavanagudi/order,Amma's Pastries,3.7,₹150 for one,"Bakery, Desserts"
833,https://www.zomato.com/bangalore/rolls-on-wheels-shawarma-wraps-airport-road-bangalore/order,Rolls On Wheels - Shawarma & Wraps,3.8,₹150 for one,"Rolls, Kebab, Fast Food, Wraps, Momos, Shawarma, Beverages, Desserts"
834,https://www.zomato.com/bangalore/dairy-day-ice-creams-frozen-desserts-domlur-bangalore/order,Dairy Day Ice Creams & Frozen Desserts,4.2,₹100 for one,Ice Cream
835,https://www.zomato.com/bangalore/gopizza-jayanagar-bangalore/order,GOPIZZA,4.1,₹200 for one,"Pizza, Fast Food, Beverages"
836,https://www.zomato.com/bangalore/samosa-party-hosur-road-bangalore/order,Samosa Party,4.3,₹100 for one,"Street Food, Tea, North Indian, Desserts, Mithai, Beverages"
837,https://www.zomato.com/bangalore/meat-and-eat-vijay-nagar-bangalore/order,Meat And Eat,4.0,₹150 for one,"Burger, Fast Food, Momos"
838,https://www.zomato.com/bangalore/brahmins-thatte-idli-rt-nagar-bangalore/order,Brahmins' Thatte Idli,4.2,₹100 for one,South Indian
839,https://www.zomato.com/bangalore/sangam-sweets-since-1964-rajajinagar-bangalore/order,Sangam Sweets - Since 1964,4.1,₹100 for one,"Mithai, Gujarati, Sandwich, Street Food, Beverages"
840,https://www.zomato.com/bangalore/idc-kitchen-richmond-road-bangalore/order,IDC Kitchen,4.1,₹100 for one,"South Indian, Beverages"
841,https://www.zomato.com/bangalore/itc-master-chef-creations-banaswadi-bangalore/order,ITC Master Chef Creations,4.4,₹100 for one,"North Indian, Biryani, Mughlai, Kebab, Rolls, Modern Indian, Desserts"
842,https://www.zomato.com/bangalore/kakal-kairuchi-malleshwaram-bangalore/order,Kakal Kairuchi,4.2,₹100 for one,"North Indian, South Indian"
843,https://www.zomato.com/bangalore/starbucks-coffee-brigade-road-bangalore/order,Starbucks Coffee,4.0,₹100 for one,"Cafe, Coffee, Desserts, Beverages"
844,https://www.zomato.com/bangalore/chaayos-chai-snacks-relax-cv-raman-nagar-bangalore/order,Chaayos Chai+Snacks=Relax,4.3,₹100 for one,"Tea, Beverages, Sandwich, Street Food"
845,https://www.zomato.com/bangalore/cafe-coffee-day-sankey-road-bangalore/order,Cafe Coffee Day,4.1,₹100 for one,"Cafe, Bakery, Tea, Shake, Beverages, Sandwich, Desserts"
846,https://www.zomato.com/bangalore/bombay-kulfis-indiranagar-bangalore/order,Bombay Kulfis,4.0,₹100 for one,"Ice Cream, Desserts"
847,https://www.zomato.com/bangalore/shiv-sagar-koramangala-7th-block/order,Shiv Sagar,4.0,₹100 for one,"South Indian, North Indian, Sandwich, Street Food, Fast Food, Ice Cream, Desserts, Beverages"
848,https://www.zomato.com/bangalore/by-2-coffee-vijay-nagar/order,By 2 Coffee,4.3,₹100 for one,South Indian
849,https://www.zomato.com/bangalore/namma-madurai-militri-1-jp-nagar-bangalore/order,Namma Madurai Militri,4.1,₹100 for one,"South Indian, North Indian, Chinese, Biryani"
850,https://www.zomato.com/bangalore/sgs-non-veg-gundu-pulav-city-market-bangalore/order,SGS Non Veg - Gundu Pulav,4.6,₹200 for one,"Fast Food, North Indian"
851,https://www.zomato.com/bangalore/fnp-cakes-by-ferns-n-petals-hebbal-bangalore/order,FNP Cakes By Ferns N Petals,3.9,₹200 for one,"Bakery, Desserts"
852,https://www.zomato.com/bangalore/just-shawarma-kalyan-nagar-bangalore/order,Just Shawarma,3.8,₹200 for one,"Shawarma, Fast Food, Beverages, Lebanese"
853,https://www.zomato.com/bangalore/sri-udupi-grand-brigade-road-bangalore/order,Sri Udupi Grand,4.0,₹200 for one,"South Indian, North Indian, Chinese, Beverages, Shake"
854,https://www.zomato.com/bangalore/hotel-dwarka-basavanagudi/order,Hotel Dwarka,4.4,₹200 for one,South Indian
855,https://www.zomato.com/bangalore/ghar-ka-khana-btm-bangalore/order,Ghar Ka Khana,4.3,₹200 for one,North Indian
856,https://www.zomato.com/bangalore/yum-me-too-vijay-nagar-bangalore/order,Yum Me too,3.2,₹200 for one,"Kebab, Biryani, Burger, Wraps, Grilled Chicken, Fast Food"
857,https://www.zomato.com/bangalore/juice-junction-1-cunningham-road-bangalore/order,Juice Junction,4.4,₹200 for one,"Juices, Shake, Sandwich, Burger, Street Food"
858,https://www.zomato.com/bangalore/hotel-karavali-residency-road-bangalore/order,Hotel Karavali,4.2,₹200 for one,"Mangalorean, Seafood, North Indian, South Indian, Chinese"
859,https://www.zomato.com/bangalore/vidyarthi-bhavan-since-1943-basavanagudi-bangalore/order,Vidyarthi Bhavan - Since 1943,4.4,₹200 for one,South Indian
860,https://www.zomato.com/bangalore/nisarga-grand-city-market-bangalore/order,Nisarga Grand,4.1,₹200 for one,"South Indian, Beverages"
861,https://www.zomato.com/bangalore/delickit-btm-bangalore/order,Delickit,4.0,₹200 for one,"South Indian, Chinese"
862,https://www.zomato.com/bangalore/udupi-sagar-city-market-bangalore/order,Udupi Sagar,4.0,₹100 for one,"South Indian, North Indian, Chinese, Juices, Beverages, Shake"
863,https://www.zomato.com/bangalore/homese-just-veg-1-btm-bangalore/order,HomeSe Just Veg,4.0,₹100 for one,"South Indian, North Indian, Beverages"
864,https://www.zomato.com/bangalore/dal-roti-sabji-indiranagar/order,Dal Roti Sabji,4.4,₹100 for one,North Indian
865,https://www.zomato.com/bangalore/bist-dhaba-btm-bangalore/order,Bist Dhaba,3.6,₹100 for one,"Chinese, North Indian"
866,https://www.zomato.com/bangalore/amul-ice-cream-parlour-banaswadi-bangalore/order,Amul Ice Cream Parlour,4.2,₹100 for one,"Ice Cream, Sandwich, Street Food, Fast Food, Desserts, Beverages"
867,https://www.zomato.com/bangalore/veena-stores-since-1977-malleshwaram-bangalore/order,Veena Stores Since 1977,4.4,₹100 for one,South Indian
868,https://www.zomato.com/bangalore/maharaja-military-canteen-donne-biryani-banashankari-bangalore/order,Maharaja Military Canteen - Donne Biryani,3.8,₹100 for one,"Biryani, South Indian, Kebab"
869,https://www.zomato.com/bangalore/the-chatpata-affair-basavanagudi-bangalore/order,The Chatpata Affair,2.9,₹100 for one,"Fast Food, Street Food, Beverages"
870,https://www.zomato.com/bangalore/shero-home-food-chettinad-koramangala-8th-block-bangalore/order,Shero Home Food - Chettinad,4.0,₹100 for one,"South Indian, Healthy Food, Desserts, Chettinad"
871,https://www.zomato.com/bangalore/parijata-pure-veg-richmond-town-bangalore/order,Parijata Pure Veg,4.2,₹100 for one,"South Indian, Street Food, Beverages, Shake"
872,https://www.zomato.com/bangalore/slv-swadishta-banashankari/order,SLV Swadishta,4.5,₹100 for one,"South Indian, Street Food, North Indian, Beverages"
873,https://www.zomato.com/bangalore/milana-fast-food-koramangala-4th-block-bangalore/order,Milana Fast Food,3.8,₹100 for one,"South Indian, North Indian, Mughlai, Biryani, Chinese"
874,https://www.zomato.com/bangalore/momo-street-basavanagudi-bangalore/order,Momo Street,3.6,₹200 for one,"Momos, Chinese, Fast Food, Sandwich, Burger, Shake"
875,https://www.zomato.com/bangalore/kc-das-st-marks-road-bangalore/order,KC Das,4.1,₹200 for one,"Mithai, Street Food, Mishti, Bengali"
876,https://www.zomato.com/bangalore/thali-99-1-btm-bangalore/order,Thali 99,3.2,₹200 for one,"North Indian, Mughlai"
877,https://www.zomato.com/bangalore/hot-coffee-vijay-nagar/order,Hot Coffee,4.4,₹200 for one,"South Indian, Beverages"
878,https://www.zomato.com/bangalore/seventh-heaven-1-jayanagar-bangalore/order,Seventh Heaven,3.4,₹200 for one,"North Indian, Chinese, Sandwich, Rolls, Fast Food, Street Food, Shake, Juices"
879,https://www.zomato.com/bangalore/aahar-1-rajajinagar-bangalore/order,Aahar,3.6,₹200 for one,South Indian
880,https://www.zomato.com/bangalore/jungle-bistro-basaveshwara-nagar-bangalore/order,Jungle Bistro,4.0,₹200 for one,"Pizza, Fast Food, Momos, Street Food, Beverages, Shake"
881,https://www.zomato.com/bangalore/blue-tokai-coffee-roasters-infantry-road-bangalore/order,Blue Tokai Coffee Roasters,4.1,₹200 for one,"Cafe, Coffee, Beverages"
882,https://www.zomato.com/bangalore/the-hole-in-the-wall-cafe-2-indiranagar-bangalore/order,The Hole In The Wall Cafe,4.4,₹200 for one,"Cafe, Continental, Burger, Sandwich, Shake, Beverages, Desserts"
883,https://www.zomato.com/bangalore/namma-cake-aramane-2-basaveshwara-nagar-bangalore/order,Namma Cake Aramane,-,₹200 for one,"Bakery, Desserts, Fast Food"
884,https://www.zomato.com/bangalore/pondy-bistro-btm-bangalore/order,Pondy Bistro,4.1,₹200 for one,"Fast Food, Street Food, Healthy Food, Sandwich, Shake, Beverages, Desserts"
885,https://www.zomato.com/bangalore/uttara-karnataka-foods-malleshwaram-bangalore/order,Uttara Karnataka Foods,4.3,₹200 for one,South Indian
886,https://www.zomato.com/bangalore/davanagere-benne-dose-mane-rajajinagar-bangalore/order,Davanagere Benne Dose Mane,3.3,₹50 for one,South Indian
887,https://www.zomato.com/bangalore/mumbai-spice-vasanth-nagar-bangalore/order,Mumbai Spice,4.3,₹50 for one,"North Indian, Chinese, Sichuan"
888,https://www.zomato.com/bangalore/holige-mane-vijay-nagar-bangalore/order,Holige Mane,4.5,₹50 for one,South Indian
889,https://www.zomato.com/bangalore/new-donne-biriyani-house-banashankari-bangalore/order,New Donne Biriyani House,3.7,₹50 for one,"Biryani, North Indian, Mughlai"
890,https://www.zomato.com/bangalore/chikkanna-tiffin-room-1-city-market-bangalore/order,Chikkanna Tiffin Room,4.1,₹50 for one,South Indian
891,https://www.zomato.com/bangalore/biriyani-depot-koramangala-6th-block-bangalore/order,Biriyani Depot,4.3,₹50 for one,"Biryani, South Indian"
892,https://www.zomato.com/bangalore/thunder-shawarma-rajajinagar-bangalore/order,Thunder Shawarma,3.6,₹50 for one,Shawarma
893,https://www.zomato.com/bangalore/burgir-koramangala-7th-block-bangalore/order,Burgir,4.3,₹50 for one,"Burger, Fast Food"
894,https://www.zomato.com/bangalore/sri-venkateshwara-sweetmeat-stall-majestic/order,Sri Venkateshwara Sweetmeat Stall,4.6,₹50 for one,"Mithai, Street Food, Fast Food, North Indian"
895,https://www.zomato.com/bangalore/balaji-restaurant-1-koramangala-5th-block-bangalore/order,Balaji Restaurant,3.1,₹50 for one,"North Indian, Chinese, Momos, Street Food"
896,https://www.zomato.com/bangalore/shree-shabhari-darshini-btm-bangalore/order,Shree Shabhari Darshini,4.4,₹50 for one,South Indian
897,https://www.zomato.com/bangalore/sabin-ka-magic-btm-bangalore/order,Sabin Ka Magic,3.5,₹50 for one,"North Indian, Chinese, Sichuan"
898,https://www.zomato.com/bangalore/zed-the-baker-cunningham-road-bangalore/order,Zed The Baker,4.3,₹300 for one,"Bakery, Burger, Pizza, Desserts"
899,https://www.zomato.com/bangalore/casper-coffee-koramangala-1st-block-bangalore/order,Casper Coffee,3.4,₹300 for one,"Cafe, Coffee, Sandwich, Burger, Wraps, Fast Food, Tea, Beverages"
900,https://www.zomato.com/bangalore/chapathi-mane-malleshwaram-bangalore/order,Chapathi Mane,4.2,₹300 for one,"Mithai, South Indian"
901,https://www.zomato.com/bangalore/shero-home-food-chettinad-rajajinagar-bangalore/order,Shero Home Food - Chettinad,4.4,₹300 for one,"South Indian, Healthy Food, Andhra, Desserts"
902,https://www.zomato.com/bangalore/kabab-king-btm-bangalore/order,Kabab King,3.4,₹300 for one,Kebab
903,https://www.zomato.com/bangalore/saravana-bhavan-hotel-koramangala-8th-block-bangalore/order,Saravana Bhavan Hotel,4.1,₹300 for one,South Indian
904,https://www.zomato.com/bangalore/south-ruchis-majestic/order,South Ruchis,4.2,₹300 for one,"South Indian, Chinese"
905,https://www.zomato.com/bangalore/uru-coffee-1-rajajinagar-bangalore/order,Uru coffee,4.1,₹300 for one,"South Indian, Chinese, Beverages"
906,https://www.zomato.com/bangalore/kamat-restaurant-city-market/order,Kamat Restaurant,-,₹300 for one,"North Indian, Chinese, Street Food, Ice Cream, Desserts, Beverages"
907,https://www.zomato.com/bangalore/vinay-upahar-shivajinagar/order,Vinay Upahar,4.1,₹300 for one,"South Indian, Street Food, Ice Cream, Juices, Shake, Beverages"
908,https://www.zomato.com/bangalore/shero-home-food-north-indian-jayanagar-bangalore/order,Shero Home Food - North Indian,3.6,₹300 for one,"North Indian, Healthy Food, Desserts"
909,https://www.zomato.com/bangalore/hyper-scoop-shanti-nagar-bangalore/order,Hyper Scoop,4.1,₹300 for one,"Bakery, Ice Cream, Desserts"
910,https://www.zomato.com/bangalore/enne-malleshwaram-bangalore/order,Enne,3.3,₹400 for one,"South Indian, Andhra, Seafood, Biryani, Continental"
911,https://www.zomato.com/bangalore/suchalis-artisan-bakehouse-infantry-road-bangalore/order,Suchali's Artisan Bakehouse,4.0,₹250 for one,"Bakery, Desserts, Beverages"
912,https://www.zomato.com/bangalore/cottage-loaf-koramangala-koramangala-8th-block-bangalore/order,Cottage Loaf - Koramangala,4.5,₹100 for one,"Desserts, Cafe"
913,https://www.zomato.com/bangalore/mumbai-masala-1-basavanagudi-bangalore/order,Mumbai Masala,3.9,₹100 for one,"Street Food, Fast Food"
914,https://www.zomato.com/bangalore/shero-home-food-north-indian-2-rt-nagar-bangalore/order,Shero Home Food - North Indian,4.0,₹150 for one,"North Indian, Healthy Food, Desserts"
915,https://www.zomato.com/bangalore/the-daily-bowl-btm-bangalore/order,The Daily Bowl,3.7,₹200 for one,"North Indian, Mughlai, Chinese"
